CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
15274.0,3,47,716.57,4,3,3,433,Recent Customers
15275.0,37,41,615.14,3,2,2,322,Regular
15276.0,65,49,128.63,2,3,1,231,Regular
15277.0,46,12,255.89999999999998,3,1,1,311,Regular
15279.0,354,19,290.51,1,2,1,121,At Risk
15280.0,171,16,113.12,1,1,1,111,At Risk
15281.0,58,139,2332.15,2,4,4,244,Loyal Customers
15286.0,49,3,240.55,3,1,1,311,Regular
15287.0,21,20,486.69,3,2,2,322,Regular
15288.0,42,88,2306.52,3,3,4,334,Regular
15289.0,28,58,939.78,3,3,3,333,Regular
15290.0,4,204,7943.22,4,4,4,444,High Value
15291.0,25,103,4668.3,3,4,4,344,Loyal Customers
15292.0,200,24,178.39,1,2,1,121,At Risk
15296.0,50,194,3672.86,3,4,4,344,Loyal Customers
15297.0,9,39,641.94,4,2,2,422,Recent Customers
15298.0,1,192,4799.9,4,4,4,444,High Value
15299.0,66,7,4507.01,2,1,4,214,Regular
15300.0,63,28,496.44,2,2,2,222,Regular
15301.0,50,242,5049.95,3,4,4,344,Loyal Customers
15303.0,289,31,574.02,1,2,2,122,At Risk
15304.0,60,23,694.4000000000001,2,2,3,223,Regular
15306.0,63,58,1174.35,2,3,3,233,Regular
15307.0,95,12,205.3,2,1,1,211,Regular
15308.0,273,19,310.47,1,2,2,122,At Risk
15311.0,0,2366,60632.75,4,4,4,444,High Value
15312.0,74,47,924.85,2,3,3,233,Regular
15313.0,109,1,52.0,2,1,1,211,Regular
15314.0,198,24,327.97,1,2,2,122,At Risk
15315.0,63,37,570.5,2,2,2,222,Regular
15316.0,326,1,165.0,1,1,1,111,At Risk
15318.0,3,33,312.62,4,2,2,422,Recent Customers
15319.0,283,16,204.5,1,1,1,111,At Risk
15320.0,43,36,267.13,3,2,1,321,Regular
15321.0,70,95,2748.31,2,3,4,234,Regular
15322.0,85,42,679.68,2,3,3,233,Regular
15325.0,103,48,161.74,2,3,1,231,Regular
15326.0,333,29,311.71,1,2,2,122,At Risk
15327.0,52,10,208.75,2,1,1,211,Regular
15329.0,38,57,1049.7,3,3,3,333,Regular
15330.0,31,13,714.96,3,1,3,313,Regular
15332.0,365,35,1661.06,1,2,4,124,At Risk
15333.0,207,16,1028.56,1,1,3,113,At Risk
15334.0,156,98,350.82,1,3,2,132,At Risk
15335.0,53,35,170.22,2,2,1,221,Regular
15339.0,65,86,574.07,2,3,2,232,Regular
15341.0,80,17,2020.52,2,1,4,214,Regular
15342.0,129,24,406.09,2,2,2,222,Regular
15343.0,86,21,364.5,2,2,2,222,Regular
15344.0,0,26,563.94,4,2,2,422,Recent Customers
15345.0,45,20,393.54,3,2,2,322,Regular
15346.0,332,17,252.42000000000002,1,1,1,111,At Risk
15347.0,365,5,201.60000000000002,1,1,1,111,At Risk
15348.0,71,9,158.04,2,1,1,211,Regular
15349.0,157,71,463.90999999999997,1,3,2,132,At Risk
15350.0,372,5,115.65,1,1,1,111,At Risk
15351.0,11,219,1934.66,4,4,4,444,High Value
15353.0,254,61,770.12,1,3,3,133,At Risk
15355.0,28,14,277.05,3,1,1,311,Regular
15356.0,30,499,2718.03,3,4,4,344,Loyal Customers
15358.0,4,551,8347.2,4,4,4,444,High Value
15360.0,39,13,427.93,3,1,2,312,Regular
15361.0,361,7,418.92,1,1,2,112,At Risk
15363.0,372,16,326.0,1,1,2,112,At Risk
15364.0,95,29,913.19,2,2,3,223,Regular
15365.0,25,114,2314.32,3,4,4,344,Loyal Customers
15366.0,74,44,602.51,2,3,2,232,Regular
15367.0,56,95,1877.59,2,3,4,234,Regular
15368.0,20,4,446.94000000000005,3,1,2,312,Regular
15370.0,40,94,2386.05,3,3,4,334,Regular
15372.0,136,27,2007.3999999999999,2,2,4,224,Regular
15373.0,7,132,2415.91,4,4,4,444,High Value
15374.0,128,3,168.0,2,1,1,211,Regular
15376.0,39,116,1221.56,3,4,3,343,Regular
15379.0,168,194,3703.29,1,4,4,144,Loyal Customers
15380.0,8,36,1690.2600000000002,4,2,4,424,Recent Customers
15381.0,213,8,596.85,1,1,2,112,At Risk
15382.0,14,302,5955.71,4,4,4,444,High Value
15384.0,169,41,642.41,1,2,2,122,At Risk
15385.0,39,12,316.88,3,1,2,312,Regular
15386.0,185,31,394.14,1,2,2,122,At Risk
15388.0,269,10,140.54,1,1,1,111,At Risk
15389.0,171,1,500.0,1,1,2,112,At Risk
15392.0,4,84,1535.53,4,3,3,433,Recent Customers
15393.0,15,12,231.86,4,1,1,411,Recent Customers
15394.0,9,85,2183.54,4,3,4,434,Recent Customers
15395.0,325,7,107.45,1,1,1,111,At Risk
15396.0,112,14,288.18,2,1,1,211,Regular
15397.0,289,6,94.0,1,1,1,111,At Risk
15398.0,15,73,1345.53,4,3,3,433,Recent Customers
15399.0,0,50,815.77,4,3,3,433,Recent Customers
15400.0,91,12,716.2,2,1,3,213,Regular
15402.0,148,42,626.77,1,3,2,132,At Risk
15405.0,188,8,349.1,1,1,2,112,At Risk
15406.0,30,53,510.71000000000004,3,3,2,332,Regular
15407.0,33,148,1046.74,3,4,3,343,Regular
15408.0,263,34,267.18,1,2,1,121,At Risk
15410.0,83,122,3450.84,2,4,4,244,Loyal Customers
15411.0,25,98,1348.93,3,3,3,333,Regular
15412.0,170,10,190.53,1,1,1,111,At Risk
15414.0,9,39,774.9000000000001,4,2,3,423,Recent Customers
15415.0,312,47,559.61,1,3,2,132,At Risk
15416.0,64,192,3984.32,2,4,4,244,Loyal Customers
15417.0,84,28,508.8,2,2,2,222,Regular
15419.0,24,8,135.86,3,1,1,311,Regular
15421.0,58,53,950.36,2,3,3,233,Regular
15422.0,322,6,97.7,1,1,1,111,At Risk
15423.0,37,2,43.5,3,1,1,311,Regular
15424.0,253,17,383.34,1,1,2,112,At Risk
15426.0,18,275,1404.07,3,4,3,343,Regular
15427.0,32,292,1430.54,3,4,3,343,Regular
15428.0,14,6,93.78,4,1,1,411,Recent Customers
15429.0,26,82,397.35,3,3,2,332,Regular
15432.0,22,10,171.19,3,1,1,311,Regular
15433.0,213,41,533.3,1,2,2,122,At Risk
15434.0,7,55,1041.48,4,3,3,433,Recent Customers
15435.0,21,29,149.29,3,2,1,321,Regular
15436.0,11,291,1067.75,4,4,3,443,Recent Customers
15437.0,261,45,200.16,1,3,1,131,At Risk
15438.0,130,25,156.57999999999998,2,2,1,221,Regular
15440.0,54,62,383.68,2,3,2,232,Regular
15442.0,248,2,594.0,1,1,2,112,At Risk
15443.0,1,372,3213.59,4,4,4,444,High Value
15444.0,8,214,1411.21,4,4,3,443,Recent Customers
15445.0,263,5,113.5,1,1,1,111,At Risk
15447.0,330,9,155.17,1,1,1,111,At Risk
15448.0,312,28,494.64,1,2,2,122,At Risk
15449.0,25,60,974.52,3,3,3,333,Regular
15450.0,29,30,429.84,3,2,2,322,Regular
15452.0,29,56,528.48,3,3,2,332,Regular
15453.0,1,279,1371.77,4,4,3,443,Recent Customers
15454.0,361,25,179.1,1,2,1,121,At Risk
15456.0,282,58,434.59000000000003,1,3,2,132,At Risk
15457.0,261,58,237.07,1,3,1,131,At Risk
15458.0,24,7,161.64,3,1,1,311,Regular
15460.0,353,56,214.26,1,3,1,131,At Risk
15462.0,93,11,234.6,2,1,1,211,Regular
15463.0,28,7,126.14,3,1,1,311,Regular
15464.0,337,155,1044.65,1,4,3,143,At Risk
15465.0,19,97,7354.62,3,3,4,334,Regular
15466.0,84,57,334.53,2,3,2,232,Regular
15467.0,8,52,524.88,4,3,2,432,Recent Customers
15468.0,50,24,467.51,3,2,2,322,Regular
15469.0,49,24,538.55,3,2,2,322,Regular
15471.0,1,73,454.48,4,3,2,432,Recent Customers
15472.0,112,76,371.56,2,3,2,232,Regular
15473.0,13,11,1771.2,4,1,4,414,Recent Customers
15475.0,76,29,454.10999999999996,2,2,2,222,Regular
15478.0,39,44,1399.92,3,3,3,333,Regular
15480.0,115,45,905.5,2,3,3,233,Regular
15482.0,15,97,10879.76,4,3,4,434,Recent Customers
15483.0,160,84,225.26,1,3,1,131,At Risk
15484.0,0,187,3590.41,4,4,4,444,High Value
15485.0,29,85,2564.5,3,3,4,334,Regular
15488.0,92,2,91.32000000000001,2,1,1,211,Regular
15489.0,22,50,1134.28,3,3,3,333,Regular
15491.0,94,154,3100.09,2,4,4,244,Loyal Customers
15492.0,27,35,659.4599999999999,3,2,2,322,Regular
15493.0,32,289,1953.41,3,4,4,344,Loyal Customers
15494.0,20,122,1280.58,3,4,3,343,Regular
15497.0,17,15,1262.2,4,1,3,413,Recent Customers
15498.0,2,512,13316.4,4,4,4,444,High Value
15500.0,7,68,1131.56,4,3,3,433,Recent Customers
15502.0,15,213,10384.93,4,4,4,444,High Value
15503.0,362,66,141.04,1,3,1,131,At Risk
15504.0,80,13,52.83,2,1,1,211,Regular
15505.0,52,97,3610.96,2,3,4,234,Regular
15506.0,22,161,972.08,3,4,3,343,Regular
15507.0,171,45,475.86,1,3,2,132,At Risk
15508.0,188,92,1000.27,1,3,3,133,At Risk
15510.0,330,1,250.0,1,1,1,111,At Risk
15511.0,11,158,900.53,4,4,3,443,Recent Customers
15512.0,155,7,121.0,1,1,1,111,At Risk
15513.0,32,308,14758.220000000001,3,4,4,344,Loyal Customers
15514.0,11,166,4023.7200000000003,4,4,4,444,High Value
15516.0,44,15,62.43,3,1,1,311,Regular
15517.0,232,27,267.03,1,2,1,121,At Risk
15518.0,63,210,1921.55,2,4,4,244,Loyal Customers
15520.0,1,18,343.5,4,2,2,422,Recent Customers
15521.0,39,185,3000.2,3,4,4,344,Loyal Customers
15522.0,32,56,397.99,3,3,2,332,Regular
15523.0,83,10,412.01000000000005,2,1,2,212,Regular
15524.0,24,1,440.0,3,1,2,312,Regular
15525.0,1,156,734.37,4,4,3,443,Recent Customers
15526.0,32,4,148.44,3,1,1,311,Regular
15527.0,18,162,2428.53,3,4,4,344,Loyal Customers
15528.0,253,26,229.33,1,2,1,121,At Risk
15529.0,22,662,3962.6,3,4,4,344,Loyal Customers
15530.0,21,107,1497.31,3,4,3,343,Regular
15531.0,7,219,1972.39,4,4,4,444,High Value
15532.0,24,251,1564.73,3,4,3,343,Regular
15533.0,18,83,807.57,3,3,3,333,Regular
15535.0,172,72,502.9,1,3,2,132,At Risk
15537.0,162,24,110.92,1,2,1,121,At Risk
15539.0,6,41,538.46,4,2,2,422,Recent Customers
15540.0,10,15,213.3,4,1,1,411,Recent Customers
15541.0,113,29,85.13000000000001,2,2,1,221,Regular
15543.0,287,28,127.86,1,2,1,121,At Risk
15544.0,8,259,3546.71,4,4,4,444,High Value
15545.0,53,80,288.96999999999997,2,3,1,231,Regular
15547.0,6,695,4910.6,4,4,4,444,High Value
15549.0,76,114,1681.46,2,4,4,244,Loyal Customers
15550.0,3,61,575.63,4,3,2,432,Recent Customers
15551.0,36,29,436.06,3,2,2,322,Regular
15552.0,216,17,90.12,1,1,1,111,At Risk
15553.0,59,55,428.93,2,3,2,232,Regular
15554.0,277,14,217.2,1,1,1,111,At Risk
15555.0,11,887,4794.86,4,4,4,444,High Value
15556.0,23,31,279.77,3,2,1,321,Regular
15557.0,28,19,468.91,3,2,2,322,Regular
15561.0,11,27,800.59,4,2,3,423,Recent Customers
15562.0,351,1,134.55,1,1,1,111,At Risk
15563.0,21,113,1400.44,3,4,3,343,Regular
15565.0,49,8,173.16,3,1,1,311,Regular
15567.0,18,7,186.01,3,1,1,311,Regular
15568.0,2,53,758.29,4,3,3,433,Recent Customers
15569.0,103,31,1375.71,2,2,3,223,Regular
15570.0,6,319,4148.82,4,4,4,444,High Value
15571.0,11,57,650.4300000000001,4,3,2,432,Recent Customers
15572.0,4,212,2533.42,4,4,4,444,High Value
15573.0,31,97,591.1899999999999,3,3,2,332,Regular
15574.0,177,152,675.64,1,4,3,143,At Risk
15576.0,37,43,921.37,3,3,3,333,Regular
15577.0,150,39,258.88,1,2,1,121,At Risk
15578.0,161,13,127.1,1,1,1,111,At Risk
15579.0,68,48,327.6,2,3,2,232,Regular
15581.0,120,147,3675.77,2,4,4,244,Loyal Customers
15582.0,24,44,682.9100000000001,3,3,3,333,Regular
15584.0,23,122,720.86,3,4,3,343,Regular
15585.0,176,31,455.3,1,2,2,122,At Risk
15587.0,49,9,913.6800000000001,3,1,3,313,Regular
15589.0,255,29,478.53000000000003,1,2,2,122,At Risk
15592.0,46,24,388.58,3,2,2,322,Regular
15593.0,70,5,199.8,2,1,1,211,Regular
15594.0,15,103,1771.78,4,4,4,444,High Value
15596.0,100,77,1406.59,2,3,3,233,Regular
15597.0,34,22,324.57,3,2,2,322,Regular
15598.0,52,14,240.68,2,1,1,211,Regular
15599.0,26,52,761.74,3,3,3,333,Regular
15601.0,10,410,6776.56,4,4,4,444,High Value
15602.0,7,47,1297.8700000000001,4,3,3,433,Recent Customers
15603.0,78,2,48.480000000000004,2,1,1,211,Regular
15604.0,51,17,216.39,2,1,1,211,Regular
15605.0,35,67,1198.23,3,3,3,333,Regular
15606.0,60,77,2920.16,2,3,4,234,Regular
15607.0,336,13,104.76,1,1,1,111,At Risk
15608.0,27,60,1093.68,3,3,3,333,Regular
15609.0,183,16,298.48,1,1,1,111,At Risk
15610.0,51,6,112.46000000000001,2,1,1,211,Regular
15611.0,9,43,1591.45,4,3,3,433,Recent Customers
15612.0,35,6,195.15,3,1,1,311,Regular
15615.0,9,423,10399.74,4,4,4,444,High Value
15618.0,32,45,776.851,3,3,3,333,Regular
15619.0,10,3,336.40000000000003,4,1,2,412,Recent Customers
15620.0,56,100,1553.18,2,4,3,243,Regular
15621.0,3,16,1293.03,4,1,3,413,Recent Customers
15622.0,42,185,3709.56,3,4,4,344,Loyal Customers
15623.0,140,19,301.03,2,2,1,221,Regular
15624.0,116,34,588.13,2,2,2,222,Regular
15625.0,103,64,1534.26,2,3,3,233,Regular
15626.0,74,49,675.8,2,3,3,233,Regular
15628.0,4,155,2870.2400000000002,4,4,4,444,High Value
15630.0,44,60,1186.35,3,3,3,333,Regular
15632.0,15,167,3285.31,4,4,4,444,High Value
15634.0,16,15,243.55,4,1,1,411,Recent Customers
15636.0,89,25,724.76,2,2,3,223,Regular
15637.0,52,15,223.36,2,1,1,211,Regular
15639.0,133,25,425.32,2,2,2,222,Regular
15640.0,3,476,12416.11,4,4,4,444,High Value
15641.0,104,119,1887.2,2,4,4,244,Loyal Customers
15643.0,191,33,664.0,1,2,2,122,At Risk
15644.0,165,232,803.54,1,4,3,143,At Risk
15645.0,18,52,612.01,3,3,2,332,Regular
15646.0,157,35,447.64000000000004,1,2,2,122,At Risk
15648.0,203,24,639.5,1,2,2,122,At Risk
15649.0,335,2,816.0,1,1,3,113,At Risk
15651.0,36,32,646.3,3,2,2,322,Regular
15652.0,90,21,337.74,2,2,2,222,Regular
15653.0,92,6,877.4399999999999,2,1,3,213,Regular
15654.0,8,21,922.53,4,2,3,423,Recent Customers
15655.0,242,34,560.67,1,2,2,122,At Risk
15656.0,44,47,748.5,3,3,3,333,Regular
15657.0,22,1,30.0,3,1,1,311,Regular
15658.0,189,48,1024.1000000000001,1,3,3,133,At Risk
15659.0,43,11,306.45,3,1,1,311,Regular
15660.0,24,90,1600.86,3,3,3,333,Regular
15661.0,316,5,309.8,1,1,2,112,At Risk
15663.0,105,9,138.14,2,1,1,211,Regular
15664.0,50,17,386.43,3,1,2,312,Regular
15665.0,167,115,2222.21,1,4,4,144,Loyal Customers
15667.0,39,13,301.32,3,1,1,311,Regular
15668.0,217,1,76.32000000000001,1,1,1,111,At Risk
15669.0,39,33,684.34,3,2,3,323,Regular
15670.0,296,12,173.05,1,1,1,111,At Risk
15671.0,18,78,2657.13,3,3,4,334,Regular
15673.0,87,138,2726.23,2,4,4,244,Loyal Customers
15674.0,72,114,2446.6,2,4,4,244,Loyal Customers
15675.0,80,21,323.69,2,2,2,222,Regular
15676.0,18,202,3435.76,3,4,4,344,Loyal Customers
15677.0,48,33,657.23,3,2,2,322,Regular
15678.0,52,12,352.7,2,1,2,212,Regular
15679.0,23,110,781.28,3,4,3,343,Regular
15680.0,8,78,1333.68,4,3,3,433,Recent Customers
15681.0,24,53,1426.16,3,3,3,333,Regular
15683.0,116,10,193.75,2,1,1,211,Regular
15687.0,8,166,2993.1,4,4,4,444,High Value
15689.0,119,9,254.1,2,1,1,211,Regular
15690.0,3,19,239.76,4,2,1,421,Recent Customers
15691.0,251,2,136.8,1,1,1,111,At Risk
15692.0,27,12,191.04,3,1,1,311,Regular
15694.0,0,78,6479.4,4,3,4,434,Recent Customers
15695.0,266,22,409.98,1,2,2,122,At Risk
15696.0,32,168,2711.11,3,4,4,344,Loyal Customers
15699.0,17,18,309.65,4,2,2,422,Recent Customers
15700.0,171,86,696.68,1,3,3,133,At Risk
15701.0,1,230,1529.0,4,4,3,443,Recent Customers
15703.0,264,5,211.5,1,1,1,111,At Risk
15704.0,139,117,2293.62,2,4,4,244,Loyal Customers
15705.0,200,6,143.1,1,1,1,111,At Risk
15706.0,63,55,1060.56,2,3,3,233,Regular
15707.0,34,205,916.98,3,4,3,343,Regular
15708.0,40,273,3235.25,3,4,4,344,Loyal Customers
15709.0,283,6,133.25,1,1,1,111,At Risk
15712.0,8,53,1072.3600000000001,4,3,3,433,Recent Customers
15713.0,142,19,356.7,1,2,2,122,At Risk
15714.0,11,34,330.03000000000003,4,2,2,422,Recent Customers
15716.0,145,117,1101.1100000000001,1,4,3,143,At Risk
15717.0,233,7,150.3,1,1,1,111,At Risk
15719.0,32,931,5030.07,3,4,4,344,Loyal Customers
15720.0,23,128,598.73,3,4,2,342,Regular
15721.0,11,84,471.40000000000003,4,3,2,432,Recent Customers
15722.0,35,67,2211.21,3,3,4,334,Regular
15723.0,364,38,190.7,1,2,1,121,At Risk
15724.0,200,11,218.25,1,1,1,111,At Risk
15725.0,14,32,415.25,4,2,2,422,Recent Customers
15727.0,16,301,5159.06,4,4,4,444,High Value
15729.0,212,5,85.0,1,1,1,111,At Risk
15730.0,65,70,1120.88,2,3,3,233,Regular
15732.0,211,14,294.12,1,1,1,111,At Risk
15733.0,282,10,162.3,1,1,1,111,At Risk
15734.0,114,26,1339.45,2,2,3,223,Regular
15737.0,14,71,1188.1200000000001,4,3,3,433,Recent Customers
15738.0,18,173,4812.42,3,4,4,344,Loyal Customers
15739.0,65,8,449.12,2,1,2,212,Regular
15740.0,48,9,154.88,3,1,1,311,Regular
15743.0,15,86,775.96,4,3,3,433,Recent Customers
15744.0,77,3,34.8,2,1,1,211,Regular
15745.0,18,62,1094.59,3,3,3,333,Regular
15746.0,133,28,196.88,2,2,1,221,Regular
15747.0,12,90,946.64,4,3,3,433,Recent Customers
15748.0,39,20,144.36,3,2,1,321,Regular
15749.0,234,10,44534.3,1,1,4,114,At Risk
15750.0,2,291,2463.05,4,4,4,444,High Value
15752.0,39,405,2626.6,3,4,4,344,Loyal Customers
15753.0,304,1,79.2,1,1,1,111,At Risk
15754.0,50,28,458.57,3,2,2,322,Regular
15755.0,9,141,2364.25,4,4,4,444,High Value
15756.0,60,191,528.01,2,4,2,242,Regular
15757.0,65,45,714.42,2,3,3,233,Regular
15758.0,24,9,205.25,3,1,1,311,Regular
15759.0,217,7,253.04,1,1,1,111,At Risk
15762.0,64,37,583.75,2,2,2,222,Regular
15763.0,31,61,1086.92,3,3,3,333,Regular
15764.0,87,180,3279.97,2,4,4,244,Loyal Customers
15766.0,63,11,315.06,2,1,2,212,Regular
15768.0,115,27,621.8299999999999,2,2,2,222,Regular
15769.0,6,130,56252.72,4,4,4,444,High Value
15773.0,5,10,635.6800000000001,4,1,2,412,Recent Customers
15774.0,68,25,270.8,2,2,1,221,Regular
15775.0,244,7,104.9,1,1,1,111,At Risk
15776.0,132,18,241.62,2,2,1,221,Regular
15777.0,240,21,1047.11,1,2,3,123,At Risk
15780.0,183,29,475.28000000000003,1,2,2,122,At Risk
15781.0,24,20,345.46,3,2,2,322,Regular
15782.0,9,43,2614.7400000000002,4,3,4,434,Recent Customers
15783.0,10,14,246.3,4,1,1,411,Recent Customers
15785.0,32,83,2328.9700000000003,3,3,4,334,Regular
15786.0,45,266,4919.0,3,4,4,344,Loyal Customers
15787.0,25,200,933.26,3,4,3,343,Regular
15789.0,357,25,351.3,1,2,2,122,At Risk
15790.0,9,34,218.75,4,2,1,421,Recent Customers
15791.0,43,75,1612.69,3,3,3,333,Regular
15793.0,14,12,965.61,4,1,3,413,Recent Customers
15795.0,149,42,610.01,1,3,2,132,At Risk
15796.0,0,132,2708.61,4,4,4,444,High Value
15797.0,112,8,2207.4,2,1,4,214,Regular
15799.0,75,98,884.14,2,3,3,233,Regular
15800.0,106,117,696.89,2,4,3,243,Regular
15801.0,45,64,1063.95,3,3,3,333,Regular
15802.0,142,1,451.42,1,1,2,112,At Risk
15803.0,50,8,415.82000000000005,3,1,2,312,Regular
15804.0,0,263,4206.39,4,4,4,444,High Value
15805.0,22,299,5488.18,3,4,4,344,Loyal Customers
15806.0,45,31,784.58,3,2,3,323,Regular
15807.0,49,48,903.9,3,3,3,333,Regular
15808.0,305,195,3651.27,1,4,4,144,Loyal Customers
15809.0,35,35,515.77,3,2,2,322,Regular
15810.0,78,89,1391.98,2,3,3,233,Regular
15811.0,21,133,2218.62,3,4,4,344,Loyal Customers
15812.0,106,41,1801.14,2,2,4,224,Regular
15813.0,207,40,1303.9099999999999,1,2,3,123,At Risk
15814.0,16,72,1945.33,4,3,4,434,Recent Customers
15815.0,63,49,2100.6,2,3,4,234,Regular
15819.0,48,123,1905.45,3,4,4,344,Loyal Customers
15820.0,319,17,206.98,1,1,1,111,At Risk
15821.0,43,62,570.96,3,3,2,332,Regular
15822.0,2,33,885.47,4,2,3,423,Recent Customers
15823.0,371,1,15.0,1,1,1,111,At Risk
15825.0,171,20,532.94,1,2,2,122,At Risk
15826.0,55,68,1654.31,2,3,3,233,Regular
15827.0,72,115,1836.0900000000001,2,4,4,244,Loyal Customers
15829.0,98,51,636.14,2,3,2,232,Regular
15830.0,37,39,576.0,3,2,2,322,Regular
15831.0,57,66,794.64,2,3,3,233,Regular
15832.0,253,54,836.79,1,3,3,133,At Risk
15834.0,69,269,2225.15,2,4,4,244,Loyal Customers
15835.0,43,50,954.09,3,3,3,333,Regular
15836.0,49,10,137.37,3,1,1,311,Regular
15837.0,64,24,391.98,2,2,2,222,Regular
15838.0,10,167,33643.08,4,4,4,444,High Value
15839.0,32,62,1048.49,3,3,3,333,Regular
15840.0,58,27,355.56,2,2,2,222,Regular
15841.0,72,47,1224.06,2,3,3,233,Regular
15843.0,303,8,118.95000000000002,1,1,1,111,At Risk
15844.0,45,11,130.73999999999998,3,1,1,311,Regular
15845.0,17,138,3711.77,4,4,4,444,High Value
15847.0,37,22,389.27,3,2,2,322,Regular
15850.0,18,93,234.88,3,3,1,331,Regular
15852.0,186,22,160.71,1,2,1,121,At Risk
15853.0,51,30,110.8,2,2,1,221,Regular
15854.0,3,138,2969.12,4,4,4,444,High Value
15855.0,136,80,712.24,2,3,3,233,Regular
15856.0,3,628,16143.64,4,4,4,444,High Value
15857.0,18,14,297.0,3,1,1,311,Regular
15858.0,15,188,1427.57,4,4,3,443,Recent Customers
15860.0,40,139,965.16,3,4,3,343,Regular
15861.0,11,540,3146.92,4,4,4,444,High Value
15862.0,7,147,832.88,4,4,3,443,Recent Customers
15863.0,25,18,68.84,3,2,1,321,Regular
15864.0,21,20,1936.3200000000002,3,2,4,324,Regular
15865.0,40,40,895.13,3,2,3,323,Regular
15866.0,100,43,211.89,2,3,1,231,Regular
15867.0,4,459,3810.14,4,4,4,444,High Value
15869.0,276,15,149.64,1,1,1,111,At Risk
15870.0,32,74,351.44,3,3,2,332,Regular
15872.0,14,108,316.25,4,4,2,442,Recent Customers
15874.0,63,120,4405.88,2,4,4,244,Loyal Customers
15877.0,1,126,490.33,4,4,2,442,Recent Customers
15880.0,368,96,329.03000000000003,1,3,2,132,At Risk
15881.0,311,29,501.39000000000004,1,2,2,122,At Risk
15882.0,198,23,516.36,1,2,2,122,At Risk
15883.0,1,49,396.48,4,3,2,432,Recent Customers
15885.0,92,18,379.35,2,2,2,222,Regular
15886.0,59,12,181.09,2,1,1,211,Regular
15888.0,80,12,168.31,2,1,1,211,Regular
15889.0,156,85,420.07,1,3,2,132,At Risk
15891.0,226,60,511.68,1,3,2,132,At Risk
15894.0,252,37,258.25,1,2,1,121,At Risk
15895.0,149,11,179.17,1,1,1,111,At Risk
15897.0,193,22,208.59,1,2,1,121,At Risk
15898.0,0,84,1383.83,4,3,3,433,Recent Customers
15899.0,368,4,56.25,1,1,1,111,At Risk
15900.0,23,47,337.28,3,3,2,332,Regular
15901.0,16,111,351.73,4,4,2,442,Recent Customers
15903.0,9,74,5126.76,4,3,4,434,Recent Customers
15904.0,7,30,164.68,4,2,1,421,Recent Customers
15906.0,19,150,1567.69,3,4,3,343,Regular
15907.0,3,226,882.72,4,4,3,443,Recent Customers
15909.0,173,7,191.94,1,1,1,111,At Risk
15910.0,0,266,1228.88,4,4,3,443,Recent Customers
15912.0,177,19,264.62,1,2,1,121,At Risk
15916.0,15,151,1502.8600000000001,4,4,3,443,Recent Customers
15917.0,247,12,123.1,1,1,1,111,At Risk
15918.0,190,40,334.23,1,2,2,122,At Risk
15919.0,19,122,525.69,3,4,2,342,Regular
15920.0,153,60,167.5,1,3,1,131,At Risk
15921.0,172,24,323.03000000000003,1,2,2,122,At Risk
15922.0,372,11,369.5,1,1,2,112,At Risk
15923.0,372,21,127.08,1,2,1,121,At Risk
15925.0,193,12,207.15,1,1,1,111,At Risk
15930.0,66,21,426.63,2,2,2,222,Regular
15932.0,3,115,2495.87,4,4,4,444,High Value
15933.0,20,74,1107.46,3,3,3,333,Regular
15935.0,238,12,416.86,1,1,2,112,At Risk
15937.0,63,7,145.35,2,1,1,211,Regular
15938.0,111,18,404.58,2,2,2,222,Regular
15939.0,89,76,6115.01,2,3,4,234,Regular
15940.0,310,1,35.8,1,1,1,111,At Risk
15942.0,133,14,337.44,2,1,2,212,Regular
15944.0,276,6,325.1,1,1,2,112,At Risk
15945.0,364,2,181.0,1,1,1,111,At Risk
15947.0,82,29,1708.24,2,2,4,224,Regular
15948.0,7,60,955.24,4,3,3,433,Recent Customers
15949.0,16,19,364.72,4,2,2,422,Recent Customers
15950.0,31,97,1744.71,3,3,4,334,Regular
15951.0,8,41,708.22,4,2,3,423,Recent Customers
15952.0,33,84,781.91,3,3,3,333,Regular
15953.0,14,97,1657.28,4,3,3,433,Recent Customers
15955.0,23,183,4416.26,3,4,4,344,Loyal Customers
15957.0,31,42,428.89,3,3,2,332,Regular
15958.0,73,7,104.35,2,1,1,211,Regular
15963.0,19,28,470.76,3,2,2,322,Regular
15965.0,16,111,808.87,4,4,3,443,Recent Customers
15967.0,22,80,397.68,3,3,2,332,Regular
15969.0,2,20,666.1,4,2,2,422,Recent Customers
15970.0,303,11,314.1,1,1,2,112,At Risk
15971.0,17,35,4199.85,4,2,4,424,Recent Customers
15973.0,366,4,307.82000000000005,1,1,2,112,At Risk
15974.0,38,176,3442.15,3,4,4,344,Loyal Customers
15975.0,83,24,371.01,2,2,2,222,Regular
15976.0,164,96,427.64,1,3,2,132,At Risk
15977.0,16,65,1054.73,4,3,3,433,Recent Customers
15978.0,76,49,1098.78,2,3,3,233,Regular
15980.0,88,43,2398.86,2,3,4,234,Regular
15981.0,24,97,3408.48,3,3,4,334,Regular
15983.0,21,112,1465.12,3,4,3,343,Regular
15984.0,2,258,2780.63,4,4,4,444,High Value
15985.0,122,37,1142.42,2,2,3,223,Regular
15986.0,29,14,168.12,3,1,1,311,Regular
15987.0,11,128,1432.77,4,4,3,443,Recent Customers
15988.0,18,26,156.78,3,2,1,321,Regular
